order_id,customer_id,product_id,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,shipping_address,customer_segment,total_amount,order_month,order_year,order_weekday,shipping_delay_days,month_sort,month_name
f6724ac5-7fda-4e40-8532-deeca7c33bc3,46,435,Toys,418.48,4,2025-02-10 14:59:58.897063,2025-02-12 14:59:58.897063,Delivered,Credit Card,Desktop,Social,"5881 Anthony Ferry, North Brianton, Nebraska 58579",VIP,1673.92,2025-02,2025,Monday,2.0,2025-02,Feb-2025
49a33610-71da-4e87-8d50-c3e6ea371255,2304,163,Toys,280.93,5,2024-09-14 14:59:58.897063,2024-09-16 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"96525 Mary Street Suite 718, New Breanna, South Carolina 41971",New,1404.65,2024-09,2024,Saturday,2.0,2024-09,Sep-2024
e36668f5-fdbd-4589-b631-034e26a597fa,707,83,Books,104.68,2,2024-10-21 14:59:58.897063,2024-10-27 14:59:58.897063,Returned,Debit Card,Mobile,Social,"13450 Stone Mills Suite 632, West Shelby, New Mexico 60965",VIP,209.36,2024-10,2024,Monday,6.0,2024-10,Oct-2024
59abf981-da8e-47e4-b368-faba367d1c52,2496,461,Clothing,270.87,1,2024-09-28 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,"042 Kristin Roads, West Davidfort, Rhode Island 70019",New,270.87,2024-09,2024,Saturday,4.0,2024-09,Sep-2024
e6eaead4-cb58-4857-81dd-29d926881731,727,979,Books,279.94,1,2024-07-06 14:59:58.897063,2024-07-09 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"9136 Cooper Mills Suite 240, Brettfurt, Colorado 93314",Returning,279.94,2024-07,2024,Saturday,3.0,2024-07,Jul-2024
cd28fd5d-5a1d-4daa-ab5f-45cc3cda7970,1334,858,Clothing,470.39,5,2024-11-22 14:59:58.897063,2024-11-25 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,"395 Oliver Summit Apt. 976, Lefurt, Oregon 76703",VIP,2351.95,2024-11,2024,Friday,3.0,2024-11,Nov-2024
70682e26-0a94-41e8-8e91-157156ac52d2,1276,665,Books,75.47,4,2025-04-11 14:59:58.897063,2025-04-18 14:59:58.897063,Shipped,PayPal,Tablet,Email,"192 Norris Springs, North Erika, Alabama 16768",VIP,301.88,2025-04,2025,Friday,7.0,2025-04,Apr-2025
76bce3e9-3a4f-4c82-8eff-d9a1b07780dd,1932,918,Beauty,28.16,1,2024-11-21 14:59:58.897063,2024-11-26 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,"15452 Krause Points, North Jessicachester, North Dakota 28751",Returning,28.16,2024-11,2024,Thursday,5.0,2024-11,Nov-2024
b5682e42-6968-4235-9fd8-fbaa71893669,61,938,Home,26.63,4,2025-02-26 14:59:58.897063,2025-03-02 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"8273 James Orchard Apt. 773, Carolineville, Massachusetts 39900",VIP,106.52,2025-02,2025,Wednesday,4.0,2025-02,Feb-2025
e7ab5342-6246-4caa-a5dc-d8e5957bd9fd,1760,685,Home,107.48,3,2024-04-23 14:59:58.897063,2024-04-26 14:59:58.897063,Shipped,PayPal,Desktop,Social,"5110 Christopher Lock, Jerrychester, New Mexico 32592",Returning,322.44,2024-04,2024,Tuesday,3.0,2024-04,Apr-2024
d732ea7c-e1c6-463a-ac8b-9cc9d3978d8e,41,878,Clothing,276.43,5,2024-11-28 14:59:58.897063,2024-12-01 14:59:58.897063,Delivered,Debit Card,Mobile,Email,"324 Tracey Isle Suite 238, Stephaniestad, Arizona 54149",VIP,1382.15,2024-11,2024,Thursday,3.0,2024-11,Nov-2024
613f2738-7e05-4667-8985-423fdfac5603,416,366,Toys,274.02,2,2024-08-14 14:59:58.897063,2024-08-19 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,"92245 Donna Grove Suite 772, Hendersonberg, Arizona 96753",VIP,548.04,2024-08,2024,Wednesday,5.0,2024-08,Aug-2024
f1d45cd2-2b44-41c8-9e1a-0c7f4cda3b83,2022,488,Clothing,122.85,1,2024-10-23 14:59:58.897063,2024-10-24 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,"74164 Michelle Curve Apt. 436, Port Troymouth, Michigan 84772",Returning,122.85,2024-10,2024,Wednesday,1.0,2024-10,Oct-2024
6aec3c50-e4e6-4876-896d-235bd4dd2028,1156,378,Electronics,86.08,5,2024-11-25 14:59:58.897063,2024-11-29 14:59:58.897063,Delivered,Credit Card,Desktop,Email,"9388 Watson Pines Apt. 956, Port Michelechester, Missouri 35698",Returning,430.4,2024-11,2024,Monday,4.0,2024-11,Nov-2024
121d1fb9-72bc-4488-b16b-dfec6dcd381a,112,467,Clothing,154.11,1,2024-10-08 14:59:58.897063,2024-10-13 14:59:58.897063,Pending,Apple Pay,Tablet,Email,"83951 Sanchez Pine Suite 889, Martinezside, New Jersey 10805",VIP,154.11,2024-10,2024,Tuesday,5.0,2024-10,Oct-2024
e45b7289-7f36-4092-9085-3721ef5cd117,972,677,Home,336.96,3,2024-05-17 14:59:58.897063,2024-05-20 14:59:58.897063,Delivered,Google Pay,Mobile,Organic,"6948 Matthew Falls Suite 960, New Lindsaystad, Kansas 91785",Returning,1010.8799999999999,2024-05,2024,Friday,3.0,2024-05,May-2024
b8114ed3-97cf-41e7-a439-df5037988be4,368,800,Home,317.4,2,2024-12-06 14:59:58.897063,2024-12-11 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"151 Nathan Hollow, Jacobsborough, Oregon 51917",VIP,634.8,2024-12,2024,Friday,5.0,2024-12,Dec-2024
6054e0d0-724e-4add-a574-b7b2f231ac1c,675,119,Beauty,169.03,1,2025-02-02 14:59:58.897063,2025-02-07 14:59:58.897063,Delivered,Credit Card,Mobile,Social,"407 Anthony Burg, Jeromeport, Wisconsin 75404",VIP,169.03,2025-02,2025,Sunday,5.0,2025-02,Feb-2025
e83777bd-eb24-44ef-89cc-9e55306a4e8e,2845,387,Books,315.5,1,2025-01-11 14:59:58.897063,2025-01-14 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"1676 Sanchez Curve, Griffithville, Maine 16260",Returning,315.5,2025-01,2025,Saturday,3.0,2025-01,Jan-2025
59e8ca52-95b7-4232-a489-3f8cc2e44ab2,1320,680,Electronics,294.19,1,2025-02-25 14:59:58.897063,2025-03-01 14:59:58.897063,Delivered,PayPal,Tablet,Organic,"640 Heather Crest, South Joseph, Mississippi 12454",Returning,294.19,2025-02,2025,Tuesday,4.0,2025-02,Feb-2025
9c748e63-8264-481b-82fb-4cba8deb5f87,2573,802,Books,356.9,2,2024-05-20 14:59:58.897063,2024-05-24 14:59:58.897063,Delivered,Apple Pay,Tablet,Paid Search,"61609 Veronica Burgs, Gonzalezborough, Alabama 17498",Returning,713.8,2024-05,2024,Monday,4.0,2024-05,May-2024
07c8665d-3877-4065-a878-78da1918aa09,1,15,Home,322.14,2,2024-12-04 14:59:58.897063,2024-12-10 14:59:58.897063,Shipped,PayPal,Tablet,Organic,"258 Heather Lodge, Parkerport, Florida 61822",VIP,644.28,2024-12,2024,Wednesday,6.0,2024-12,Dec-2024
58a4f5f7-4ee6-4db6-8277-66970f006f61,2416,379,Clothing,479.43,1,2024-09-16 14:59:58.897063,2024-09-20 14:59:58.897063,Shipped,Apple Pay,Desktop,Email,"6364 Matthews Circle Apt. 728, Smithside, Wyoming 17387",Returning,479.43,2024-09,2024,Monday,4.0,2024-09,Sep-2024
f074757f-cc58-4c88-8390-ff2184a83134,1073,888,Toys,457.05,1,2024-04-27 14:59:58.897063,2024-05-01 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,"204 Charles Camp, Brooksview, Rhode Island 56026",VIP,457.05,2024-04,2024,Saturday,4.0,2024-04,Apr-2024
66e33514-415d-4a34-81e9-fe4f5af25a82,167,383,Home,187.05,1,2025-03-01 14:59:58.897063,2025-03-08 14:59:58.897063,Returned,Google Pay,Desktop,Social,"8442 Adams Point, New Adamfurt, South Carolina 09829",VIP,187.05,2025-03,2025,Saturday,7.0,2025-03,Mar-2025
1bc4207e-43ef-4daf-8967-1e0d47a74208,668,334,Beauty,343.68,1,2024-10-14 14:59:58.897063,2024-10-16 14:59:58.897063,Delivered,Credit Card,Tablet,Paid Search,"260 Gross Cliffs, West Patriciachester, Michigan 57470",Returning,343.68,2024-10,2024,Monday,2.0,2024-10,Oct-2024
170c714d-57aa-4aee-9aad-9ae50d595d05,1989,153,Toys,256.47,1,2025-02-07 14:59:58.897063,2025-02-08 14:59:58.897063,Shipped,Credit Card,Mobile,Social,"2311 Smith Rapid Apt. 993, Rodriguezshire, Delaware 12233",Returning,256.47,2025-02,2025,Friday,1.0,2025-02,Feb-2025
0644cfc4-1c4c-410c-9de4-84584dab688c,962,886,Toys,293.73,2,2024-10-11 14:59:58.897063,2024-10-16 14:59:58.897063,Returned,Credit Card,Tablet,Social,"86503 Velez Points, Lake Kimberlyfort, Hawaii 97144",Returning,587.46,2024-10,2024,Friday,5.0,2024-10,Oct-2024
85c0864a-b22a-42d9-89dc-e200061776a2,1235,580,Books,385.9,2,2024-07-29 14:59:58.897063,2024-08-05 14:59:58.897063,Delivered,Debit Card,Mobile,Paid Search,"9666 Harper Trafficway Suite 729, Burkeberg, Arizona 07667",Returning,771.8,2024-07,2024,Monday,7.0,2024-07,Jul-2024
c8388995-cfd7-40e1-9421-9a4d66fe13c4,830,903,Home,395.72,2,2024-10-25 14:59:58.897063,2024-10-31 14:59:58.897063,Delivered,Debit Card,Tablet,Email,"46646 Sandra Freeway Suite 821, Calvinport, Nebraska 76294",Returning,791.44,2024-10,2024,Friday,6.0,2024-10,Oct-2024
92e25be3-47e5-4e9c-865c-cdb5709853c3,2740,253,Clothing,325.38,2,2025-01-18 14:59:58.897063,2025-01-25 14:59:58.897063,Delivered,Debit Card,Mobile,Email,"252 Carter Haven Suite 160, Port Michaelmouth, Louisiana 77745",Returning,650.76,2025-01,2025,Saturday,7.0,2025-01,Jan-2025
35ae647c-940e-489e-9546-a6647648e726,736,962,Home,109.74,2,2024-07-09 14:59:58.897063,2024-07-10 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,"80157 Maria Falls, East Russell, New Hampshire 07018",Returning,219.48,2024-07,2024,Tuesday,1.0,2024-07,Jul-2024
a26ac720-9bfb-4b69-ad6a-bdb98f71aaf3,695,25,Clothing,296.36,3,2024-06-06 14:59:58.897063,2024-06-12 14:59:58.897063,Delivered,Apple Pay,Tablet,Social,"5008 Bruce Brooks Apt. 054, Stonemouth, Idaho 33552",Returning,889.08,2024-06,2024,Thursday,6.0,2024-06,Jun-2024
f963d442-c9f9-4118-ac1c-d6651064238c,98,952,Books,216.12,1,2025-04-10 14:59:58.897063,2025-04-12 14:59:58.897063,Delivered,PayPal,Desktop,Social,"52498 Amanda Grove, West Travis, California 77871",VIP,216.12,2025-04,2025,Thursday,2.0,2025-04,Apr-2025
90f7e81b-0dee-4730-ba5e-a28b830f42d7,383,468,Electronics,377.64,1,2024-05-05 14:59:58.897063,2024-05-09 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,"3216 Novak Ramp, West Erinfort, Minnesota 55040",VIP,377.64,2024-05,2024,Sunday,4.0,2024-05,May-2024
9e4b9bcc-1270-414e-b38e-edde999d043f,2273,643,Toys,366.14,5,2024-06-12 14:59:58.897063,2024-06-19 14:59:58.897063,Shipped,Google Pay,Desktop,Paid Search,"4403 Rebecca Route Suite 990, Mckenzieville, Alaska 66973",Returning,1830.6999999999998,2024-06,2024,Wednesday,7.0,2024-06,Jun-2024
afa16a2d-f54a-407e-abf8-4ffc2e0fc30e,98,470,Toys,194.98,1,2025-01-02 14:59:58.897063,2025-01-08 14:59:58.897063,Delivered,Google Pay,Tablet,Social,"691 Jackson Trafficway Apt. 520, Hollyhaven, Kentucky 94784",VIP,194.98,2025-01,2025,Thursday,6.0,2025-01,Jan-2025
b2f581ca-544f-431d-b404-5e0ec52abc9f,2138,931,Clothing,494.63,1,2024-05-08 14:59:58.897063,2024-05-14 14:59:58.897063,Delivered,PayPal,Tablet,Email,"27173 Thomas Ports Apt. 320, Gregoryview, Pennsylvania 18337",Returning,494.63,2024-05,2024,Wednesday,6.0,2024-05,May-2024
6dfcb4ed-f6ab-43f5-bd5f-c7e5f6123440,68,188,Clothing,473.49,1,2025-01-16 14:59:58.897063,2025-01-19 14:59:58.897063,Delivered,Apple Pay,Tablet,Social,"8662 Matthew Estate Apt. 562, New Stephanie, Pennsylvania 17574",VIP,473.49,2025-01,2025,Thursday,3.0,2025-01,Jan-2025
ba21eecb-bf2d-47c8-a40d-0f62589b7d13,504,964,Beauty,372.79,2,2024-08-07 14:59:58.897063,2024-08-10 14:59:58.897063,Shipped,Debit Card,Tablet,Email,"10838 Garrett Mountain Apt. 789, North Stephaniechester, Arizona 73342",VIP,745.58,2024-08,2024,Wednesday,3.0,2024-08,Aug-2024
62aea066-ea3e-4507-8874-7abb3a401ea2,1323,18,Toys,287.56,3,2024-08-04 14:59:58.897063,2024-08-10 14:59:58.897063,Returned,Debit Card,Tablet,Email,"00542 Valencia Landing Suite 462, Nicholsmouth, Michigan 18055",VIP,862.6800000000001,2024-08,2024,Sunday,6.0,2024-08,Aug-2024
2792ef70-8ea0-41d1-be0d-628d4b56981e,158,905,Home,367.71,3,2024-11-23 14:59:58.897063,2024-11-29 14:59:58.897063,Delivered,Credit Card,Desktop,Organic,"4793 Edward Fields Apt. 018, Alexandraside, Arkansas 67077",VIP,1103.1299999999999,2024-11,2024,Saturday,6.0,2024-11,Nov-2024
bbfb9190-56cb-4a3c-bd9c-d91aa275f5b2,2357,820,Books,267.37,1,2025-01-28 14:59:58.897063,2025-01-30 14:59:58.897063,Delivered,Google Pay,Tablet,Social,"55285 Charles Curve, Brownport, Delaware 34896",Returning,267.37,2025-01,2025,Tuesday,2.0,2025-01,Jan-2025
377b7c1a-e7f3-4854-8365-a83bb55a0b0a,1073,756,Toys,388.6,2,2024-08-23 14:59:58.897063,2024-08-28 14:59:58.897063,Delivered,Debit Card,Desktop,Email,"344 Vasquez Manors, New Steven, Louisiana 41277",VIP,777.2,2024-08,2024,Friday,5.0,2024-08,Aug-2024
cefa0775-baa9-4fe8-8bd7-0afbd9c25dcc,817,480,Beauty,295.33,2,2024-12-16 14:59:58.897063,2024-12-19 14:59:58.897063,Shipped,Debit Card,Desktop,Email,"927 Darlene Wells Apt. 398, Port Sethburgh, New Mexico 45336",Returning,590.66,2024-12,2024,Monday,3.0,2024-12,Dec-2024
41f9d3b9-0006-4880-af7b-7d73813df29c,1012,325,Beauty,315.46,2,2024-10-18 14:59:58.897063,2024-10-20 14:59:58.897063,Shipped,Apple Pay,Desktop,Social,"246 Mcgee Summit, Port Yvonneside, Minnesota 17070",Returning,630.92,2024-10,2024,Friday,2.0,2024-10,Oct-2024
324703c8-db27-40b5-ad9b-9f17496808ed,1534,54,Clothing,422.62,2,2024-05-20 14:59:58.897063,2024-05-27 14:59:58.897063,Delivered,PayPal,Tablet,Social,"667 Matthew Port Suite 145, Walkerport, Michigan 99544",Returning,845.24,2024-05,2024,Monday,7.0,2024-05,May-2024
a27ccc90-7653-42c8-9fc6-b1e1ade5cf71,733,176,Toys,412.48,1,2024-09-26 14:59:58.897063,2024-10-03 14:59:58.897063,Shipped,Credit Card,Mobile,Email,"47251 Estrada Ferry Suite 178, Mooretown, Florida 53963",VIP,412.48,2024-09,2024,Thursday,7.0,2024-09,Sep-2024
613b2fd9-08a0-4ee9-8d5e-d5a6579dc1b0,722,716,Clothing,148.33,2,2025-01-02 14:59:58.897063,2025-01-04 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"738 Chase Forks, East Sarahport, Alabama 01020",Returning,296.66,2025-01,2025,Thursday,2.0,2025-01,Jan-2025
9e6cb1b9-09a3-4d26-adf9-7a12b5728661,1343,276,Home,121.4,2,2024-11-16 14:59:58.897063,2024-11-20 14:59:58.897063,Delivered,Debit Card,Mobile,Email,"582 Walker Fort, Vaughnborough, Pennsylvania 47820",VIP,242.8,2024-11,2024,Saturday,4.0,2024-11,Nov-2024
5e8ffa82-9ead-4e96-ba74-a6ef03f119e6,2177,73,Books,314.87,2,2024-09-25 14:59:58.897063,2024-09-28 14:59:58.897063,Delivered,Debit Card,Mobile,Email,"3211 Stephen Ranch, Port Jessicahaven, Alaska 96166",Returning,629.74,2024-09,2024,Wednesday,3.0,2024-09,Sep-2024
6fbecfc5-14ab-4de9-967d-70f338accc33,2177,21,Clothing,432.38,2,2024-11-10 14:59:58.897063,2024-11-17 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"539 Mcdonald Point Apt. 067, Friedmanport, Minnesota 06624",Returning,864.76,2024-11,2024,Sunday,7.0,2024-11,Nov-2024
bc86830d-855b-4c9e-8753-8e25964a6201,145,556,Beauty,285.01,1,2024-05-13 14:59:58.897063,2024-05-14 14:59:58.897063,Shipped,Apple Pay,Desktop,Organic,"2373 Jamie Ways, Klineview, Oklahoma 52584",VIP,285.01,2024-05,2024,Monday,1.0,2024-05,May-2024
ae2027ca-e36f-4aa1-bea5-7daa972f7f03,1,90,Toys,261.43,1,2024-10-21 14:59:58.897063,2024-10-25 14:59:58.897063,Shipped,Google Pay,Mobile,Paid Search,"05517 Terry Curve Apt. 777, Zacharybury, Mississippi 32900",VIP,261.43,2024-10,2024,Monday,4.0,2024-10,Oct-2024
583c2e82-b399-4283-9e30-1b46aa5c54dc,171,889,Electronics,192.68,1,2025-01-18 14:59:58.897063,2025-01-19 14:59:58.897063,Shipped,Debit Card,Mobile,Email,"366 Hurst Throughway Apt. 778, Sarahmouth, Iowa 33748",VIP,192.68,2025-01,2025,Saturday,1.0,2025-01,Jan-2025
aba0889f-1efa-4460-90be-b79f7fe1720b,975,22,Clothing,332.26,2,2025-03-03 14:59:58.897063,2025-03-10 14:59:58.897063,Pending,Debit Card,Tablet,Paid Search,"52017 John Land, North Rebecca, Alaska 71933",VIP,664.52,2025-03,2025,Monday,7.0,2025-03,Mar-2025
01356e36-916d-45ca-abc8-828863c71e8c,1372,107,Home,113.78,4,2024-12-13 14:59:58.897063,2024-12-14 14:59:58.897063,Shipped,Google Pay,Tablet,Social,"25648 Karina Lodge Suite 892, West Eugenemouth, Oregon 81932",Returning,455.12,2024-12,2024,Friday,1.0,2024-12,Dec-2024
0fbfe76a-04f7-4d35-bc6d-bce7f667e659,792,389,Books,323.88,3,2024-08-26 14:59:58.897063,2024-09-01 14:59:58.897063,Pending,Debit Card,Desktop,Social,"374 Gardner Mews Apt. 710, North Jessicaland, New Hampshire 06344",New,971.64,2024-08,2024,Monday,6.0,2024-08,Aug-2024
a39a3251-2578-4ec5-9a6f-93006ecfbda5,1169,939,Clothing,201.46,3,2024-09-01 14:59:58.897063,2024-09-04 14:59:58.897063,Delivered,Apple Pay,Mobile,Paid Search,"59318 Miller Inlet Suite 243, Scottmouth, Rhode Island 34687",VIP,604.38,2024-09,2024,Sunday,3.0,2024-09,Sep-2024
615e5563-5314-47aa-b485-d0b4a532e6de,2,339,Electronics,69.13,1,2024-05-18 14:59:58.897063,2024-05-24 14:59:58.897063,Shipped,Google Pay,Mobile,Paid Search,"27351 Black Green, Williammouth, Colorado 34824",VIP,69.13,2024-05,2024,Saturday,6.0,2024-05,May-2024
814ff374-960d-4714-bcd7-a392cdd50097,1,23,Beauty,192.53,1,2024-06-30 14:59:58.897063,2024-07-01 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,"11439 Camacho Tunnel Apt. 736, West Scott, Missouri 24985",VIP,192.53,2024-06,2024,Sunday,1.0,2024-06,Jun-2024
df22e45a-374e-4249-9664-e51be4753c7f,1177,936,Toys,400.57,3,2025-01-31 14:59:58.897063,2025-02-07 14:59:58.897063,Delivered,Debit Card,Desktop,Organic,"0699 Fisher Forest, New Billychester, Arizona 18166",Returning,1201.71,2025-01,2025,Friday,7.0,2025-01,Jan-2025
f0e6bd33-fe6a-4191-8e0f-ca4a9f69f308,2071,520,Home,62.07,2,2024-12-24 14:59:58.897063,2024-12-25 14:59:58.897063,Delivered,PayPal,Desktop,Email,"130 Blake Corners, Tuckerchester, Illinois 12981",VIP,124.14,2024-12,2024,Tuesday,1.0,2024-12,Dec-2024
f53d5d18-6611-4fb3-a97c-c420eae441cf,2278,601,Electronics,90.66,2,2024-11-28 14:59:58.897063,2024-11-29 14:59:58.897063,Shipped,Apple Pay,Mobile,Social,"265 Gonzalez Walks Apt. 904, Port Kathleen, Iowa 14404",Returning,181.32,2024-11,2024,Thursday,1.0,2024-11,Nov-2024
14d3c130-34c1-4dc3-815d-7a76af2877f3,110,666,Clothing,409.09,1,2025-02-14 14:59:58.897063,2025-02-16 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"88200 Jones Junction, Greenberg, North Dakota 86271",VIP,409.09,2025-02,2025,Friday,2.0,2025-02,Feb-2025
f3ed88af-6d54-4331-8e6e-c5697312c19c,1884,62,Toys,166.64,4,2025-03-12 14:59:58.897063,2025-03-16 14:59:58.897063,Delivered,Debit Card,Tablet,Social,"21172 Meyer Place Apt. 771, Holmestown, Delaware 47508",Returning,666.56,2025-03,2025,Wednesday,4.0,2025-03,Mar-2025
48eb6069-60ae-434c-82d7-729405c472d4,2463,385,Toys,411.38,3,2024-06-02 14:59:58.897063,2024-06-03 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,"591 Davis Estates Apt. 466, Adkinston, Arizona 76388",New,1234.1399999999999,2024-06,2024,Sunday,1.0,2024-06,Jun-2024
edb9cc80-86e4-4fa4-9ce3-2785e1beb890,2740,981,Books,37.1,2,2024-09-05 14:59:58.897063,2024-09-08 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"76613 Dillon Radial, Nuneztown, Massachusetts 44205",Returning,74.2,2024-09,2024,Thursday,3.0,2024-09,Sep-2024
19fcc663-3b9c-4f83-8e61-faed322679dc,33,688,Beauty,139.69,1,2024-07-07 14:59:58.897063,2024-07-10 14:59:58.897063,Shipped,Apple Pay,Desktop,Organic,"250 Cole Crescent, Hunterside, Montana 34713",VIP,139.69,2024-07,2024,Sunday,3.0,2024-07,Jul-2024
66d13eb6-058d-4d5d-94b6-1a301b05b01f,2432,824,Home,474.62,2,2024-09-11 14:59:58.897063,2024-09-14 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,"084 Ortega Loop, Millerfurt, Louisiana 41751",Returning,949.24,2024-09,2024,Wednesday,3.0,2024-09,Sep-2024
5480d3ce-dc60-4b7c-84b9-33db19609ac6,187,982,Clothing,452.46,3,2024-06-18 14:59:58.897063,2024-06-25 14:59:58.897063,Delivered,Debit Card,Tablet,Social,"56492 Wallace Port, Yoderfort, Connecticut 22745",VIP,1357.3799999999999,2024-06,2024,Tuesday,7.0,2024-06,Jun-2024
1c72d565-cb73-46d4-b10b-fb1f625bbb07,763,710,Electronics,297.03,3,2024-06-20 14:59:58.897063,2024-06-24 14:59:58.897063,Delivered,Google Pay,Desktop,Social,"765 Timothy Fall, Normastad, North Dakota 16807",Returning,891.0899999999999,2024-06,2024,Thursday,4.0,2024-06,Jun-2024
2405d77f-5443-40f2-9b8e-821965405462,36,744,Clothing,381.57,3,2025-01-22 14:59:58.897063,2025-01-23 14:59:58.897063,Delivered,Google Pay,Desktop,Social,"103 Cynthia Square, Tranview, Virginia 26908",VIP,1144.71,2025-01,2025,Wednesday,1.0,2025-01,Jan-2025
2ab46cec-477b-4600-8e22-8435a295fe78,1179,746,Home,179.72,1,2024-08-23 14:59:58.897063,2024-08-27 14:59:58.897063,Shipped,Google Pay,Mobile,Social,"5120 Jeremy Squares, Catherinemouth, Massachusetts 47609",Returning,179.72,2024-08,2024,Friday,4.0,2024-08,Aug-2024
8fd57958-e032-4adc-ba2d-97eafafcd4a9,835,853,Electronics,299.94,5,2024-07-25 14:59:58.897063,2024-07-26 14:59:58.897063,Returned,Credit Card,Mobile,Social,"21905 King Plains Apt. 303, East Johnchester, Ohio 02177",VIP,1499.7,2024-07,2024,Thursday,1.0,2024-07,Jul-2024
b184f597-46b6-4922-8a74-555e98713b2a,2940,37,Clothing,136.48,4,2024-12-26 14:59:58.897063,2024-12-31 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,"142 Nicholas Landing, Rachelberg, Rhode Island 48189",Returning,545.92,2024-12,2024,Thursday,5.0,2024-12,Dec-2024
d1111d87-7ac8-4582-abc9-962ae41082e8,983,882,Home,310.09,1,2025-03-27 14:59:58.897063,2025-04-02 14:59:58.897063,Delivered,Debit Card,Desktop,Email,"3922 Pamela Run Apt. 588, South Maxfurt, Mississippi 39106",Returning,310.09,2025-03,2025,Thursday,6.0,2025-03,Mar-2025
174cbfe1-9024-4eb1-a3b9-3d0872f1dd2c,1285,82,Clothing,325.98,3,2024-05-15 14:59:58.897063,2024-05-22 14:59:58.897063,Delivered,Credit Card,Desktop,Social,"980 Francis Place, West Courtney, New Jersey 82717",VIP,977.94,2024-05,2024,Wednesday,7.0,2024-05,May-2024
bc4ea629-d3f2-4421-bef6-82c25acecec3,2389,343,Beauty,60.25,1,2024-11-17 14:59:58.897063,2024-11-24 14:59:58.897063,Pending,PayPal,Tablet,Social,"4682 Davis Harbor, South Clayton, Colorado 21958",Returning,60.25,2024-11,2024,Sunday,7.0,2024-11,Nov-2024
80d1c2d5-91ef-4710-8b7f-70f5175272d6,310,321,Clothing,332.58,1,2024-04-24 14:59:58.897063,2024-05-01 14:59:58.897063,Shipped,Apple Pay,Tablet,Social,"26473 Sabrina Squares Suite 586, East Ryan, Oregon 05342",Returning,332.58,2024-04,2024,Wednesday,7.0,2024-04,Apr-2024
443f8b9b-ed09-483b-bacd-f24486811abc,1,281,Clothing,401.5,2,2024-07-10 14:59:58.897063,2024-07-13 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,"808 Holmes Manors Suite 522, New Ninafort, Washington 21672",VIP,803.0,2024-07,2024,Wednesday,3.0,2024-07,Jul-2024
cd494785-7246-4ba7-a946-cd78d89167d6,1636,246,Home,56.57,3,2025-03-13 14:59:58.897063,2025-03-14 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,"46302 Potts Camp, New Tracyhaven, New York 97574",VIP,169.71,2025-03,2025,Thursday,1.0,2025-03,Mar-2025
33089c79-b1b4-4234-b30c-7369837ac88b,551,944,Toys,226.45,1,2024-12-09 14:59:58.897063,2024-12-10 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,"416 Farrell Dam Suite 497, Pittmanmouth, Kentucky 46652",VIP,226.45,2024-12,2024,Monday,1.0,2024-12,Dec-2024
ce9a2ab1-c7b4-4d02-9994-734011df70a2,946,400,Clothing,425.85,1,2025-03-04 14:59:58.897063,2025-03-07 14:59:58.897063,Delivered,Debit Card,Desktop,Organic,"3684 Robert Hill, Byrdberg, New Jersey 80920",VIP,425.85,2025-03,2025,Tuesday,3.0,2025-03,Mar-2025
c37f360e-044c-4c5b-a788-ec8c173f7b04,1335,34,Beauty,27.31,1,2025-03-11 14:59:58.897063,2025-03-17 14:59:58.897063,Pending,Debit Card,Desktop,Social,"19114 John Vista Apt. 666, Smithshire, Michigan 88010",VIP,27.31,2025-03,2025,Tuesday,6.0,2025-03,Mar-2025
9e3aeb3c-7b5f-475d-8369-4db09ba835b4,729,637,Books,488.74,1,2025-04-01 14:59:58.897063,2025-04-06 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,"4997 Coleman Stream Suite 727, East John, Nebraska 75787",VIP,488.74,2025-04,2025,Tuesday,5.0,2025-04,Apr-2025
